route_id,service_id,trip_id,trip_headsign
2-T1-N-sj2-1,TA+mp400#1+7,103N.807.166.48.T.8.91070671,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+fu300#1+7,103N.807.166.64.T.8.91070671,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+tv100+7,103N.937.149.2.T.8.90925618,Penrith Via Central
2-T1-N-sj2-1,TA+63200+7,103N.938.153.12.T.8.90946369,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+c3300#1+7,103N.938.153.32-20260827.T.8.90946369,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+wx100#1+7,103N.938.153.64-20260827.T.8.90946369,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+9y100#1+7,103N.938.154.16.T.8.90946369,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+6p400#1+7,103S.2006.101.128.T.8.90669168,Lindfield
2-T1-N-sj2-1,TA+6s000#1+7,103S.2006.101.2.T.8.90669168,Lindfield
2-T1-N-sj2-1,TA+op400#1+7,103S.442.147.128.T.8.91065106,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,103S.442.147.2.T.8.91065106,Lindfield
2-T1-N-sj2-1,TA+tv100+7,103S.937.149.2.T.8.90924977,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,103T.2006.101.128.T.8.90669169,Penrith Via Central
2-T1-N-sj2-1,TA+6s000#1+7,103T.2006.101.2.T.8.90669169,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,103T.442.147.128.T.8.91064810,Penrith Via Central
2-T1-N-sj2-1,TA+1s200#1+7,103T.442.147.2.T.8.91064810,Penrith Via Central
2-T1-N-sj2-1,TA+tv100+7,103T.937.149.2.T.8.90924680,Penrith Via Central
2-T1-N-sj2-1,TA+6p400#1+7,103W.2006.101.128.T.8.90669174,Lindfield
2-T1-N-sj2-1,TA+6s000#1+7,103W.2006.101.2.T.8.90669173,Chatswood
2-T1-N-sj2-1,TA+op400#1+7,103W.442.147.128.T.8.91065115,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,103W.442.147.2.T.8.91065114,Chatswood
2-T1-N-sj2-1,TA+tv100+7,103W.937.149.2.T.8.90924985,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,103X.2006.101.128.T.8.90669175,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,103X.442.147.128.T.8.91066916,Penrith Via Central
2-T1-N-sj2-1,TA+6p400#1+7,104C.2006.101.128.T.8.90669184,North Sydney
2-T1-N-sj2-1,TA+6s000#1+7,104C.2006.101.2.T.8.90669184,North Sydney
2-T1-N-sj2-1,TA+op400#1+7,104C.442.147.128.T.8.91066549,North Sydney
2-T1-N-sj2-1,TA+1s200#1+7,104C.442.147.2.T.8.91066549,North Sydney
2-T1-N-sj2-1,TA+tv100+7,104C.937.149.2.A.8.90926397,North Sydney
2-T1-N-sj2-1,TA+6p400#1+7,104D.2006.101.128.T.8.90669186,Richmond Via Central
2-T1-N-sj2-1,TA+6s000#1+7,104D.2006.101.2.T.8.90669186,Richmond Via Central
2-T1-N-sj2-1,TA+op400#1+7,104D.442.147.128.T.8.91067246,Richmond Via Central
2-T1-N-sj2-1,TA+1s200#1+7,104D.442.147.2.T.8.91067246,Richmond Via Central
2-T1-N-sj2-1,TA+tv100+7,104D.937.149.2.A.8.90927095,Richmond Via Central
2-T1-N-sj2-1,TA+6p400#1+7,104G.2006.101.128.T.8.90669189,Lindfield
2-T1-N-sj2-1,TA+6s000#1+7,104G.2006.101.2.T.8.90669189,Lindfield
2-T1-N-sj2-1,TA+op400#1+7,104G.442.147.128.T.8.91064893,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,104G.442.147.2.T.8.91235432,Lindfield
2-T1-N-sj2-1,TA+tv100+7,104G.937.149.2.A.8.90924763,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,104H.2006.101.128.T.8.90669190,Penrith Via Central
2-T1-N-sj2-1,TA+6s000#1+7,104H.2006.101.2.T.8.90669190,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,104H.442.147.128.T.8.91407048,Penrith Via Central
2-T1-N-sj2-1,TA+1s200#1+7,104H.442.147.2.T.8.91066580,Penrith Via Central
2-T1-N-sj2-1,TA+tv100+7,104H.937.149.2.A.8.90926428,Penrith Via Central
2-T1-N-sj2-1,TA+6p400#1+7,104L.2006.101.128.T.8.90669193,Lindfield
