route_id,service_id,trip_id,trip_headsign
5,Rail SaSu + Hol_20260823,HVL__0__3844__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
6,Rail SaSu + Hol_20260823,JVL__0__9308__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
3,Rail MEL WEST_20260823,MEL__1__5629__RAIL__Rail_MEL_WEST_20260823,Wellington Station
4,Rail MTuWThF-XHol_20260823,WRL__0__1610__RAIL__Rail_MTuWThF-XHol_20260823,Masterton
5,Rail MTuWThF-XHol_20260823,HVL__1__3633__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__4605__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
2,Rail Sa_20260823,KPL__1__6407__RAIL__Rail_Sa_20260823,Wellington Station
2,Rail Sa-XSun_20260823,KPL__0__6474__RAIL__Rail_Sa-XSun_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__0__3638__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9276__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3646__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
3,Rail MEL WEST_20260823,MEL__0__5634__RAIL__Rail_MEL_WEST_20260823,Western Hutt
6,Rail MTuWThF-XHol_20260823,JVL__0__9256__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__1__4609__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3814__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__0__3866__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__6224__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__0__6226__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__1__2625__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3820__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail SaSu + Hol_20260823,KPL__0__6422__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
6,Rail SaSu + Hol_20260823,JVL__0__9392__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail SaSu + Hol_20260823,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
5,Rail MTuWThF-XHol_20260823,HVL__0__2636__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__1__9263__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9208__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__1__9283__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9275__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__4619__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9378__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail MTuWThF-XHol_20260823,KPL__1__8267__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__2628__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail F-XHol_20260823,JVL__1__9397__RAIL__Rail_F-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__0__5622__RAIL__Rail_MEL_WEST_20260823,Western Hutt
2,Rail MTuWThF-XHol_20260823,KPL__1__6355__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__3652__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail SaSu + Hol_20260823,KPL__1__6465__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9358__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail MTuWThF-XHol_20260823,KPL__1__6227__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3868__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__0__9206__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__0__9214__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__1__9205__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9287__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3851__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__1__3617__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6309__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3827__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6315__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6241__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__2644__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail MTuWThF-XHol_20260823,HVL__1__3601__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__2608__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail Sa_20260823,JVL__1__9319__RAIL__Rail_Sa_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3623__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__6246__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
6,Rail MTuWThF-XHol_20260823,JVL__1__9281__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6466__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__1__3619__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__1__9327__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__2601__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9247__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6462__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__0__2618__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20260823,Porirua Station
2,Rail SaSu + Hol_20260823,KPL__0__6452__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
5,Rail SaSu + Hol_20260823,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__6244__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__0__3654__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
3,Rail MEL WEST_20260823,MEL__1__5615__RAIL__Rail_MEL_WEST_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__2633__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9229__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__8207__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3845__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__1__6439__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9253__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3832__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9204__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
6,Rail SaSu + Hol_20260823,JVL__1__9331__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9277__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__1__6425__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__0__5612__RAIL__Rail_MEL_WEST_20260823,Western Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
3,Rail MEL WEST_20260823,MEL__0__5618__RAIL__Rail_MEL_WEST_20260823,Western Hutt
2,Rail SaSu + Hol_20260823,KPL__1__6453__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__2634__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail SaSu + Hol_20260823,KPL__1__6429__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3611__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9258__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__1__9261__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__1__5607__RAIL__Rail_MEL_WEST_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__3640__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail Sa_20260823,KPL__1__6461__RAIL__Rail_Sa_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__2620__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__0__9260__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__1__3647__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__1__5631__RAIL__Rail_MEL_WEST_20260823,Wellington Station
4,Rail SaSu + Hol (WRL)_20260823,WRL__1__1615__RAIL__Rail_SaSu_+_Hol_(WRL)_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6326__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail SaSu + Hol_20260823,HVL__0__3822__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__1__5613__RAIL__Rail_MEL_WEST_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6225__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9306__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3612__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3835__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail Sa-XSun_20260823,JVL__1__9399__RAIL__Rail_Sa-XSun_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__1__6437__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6446__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__1__8225__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6323__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
4,Rail MTuWThF-XHol_20260823,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
6,Rail SaSu + Hol_20260823,JVL__1__9371__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3629__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail Sa_20260823,HVL__1__3813__RAIL__Rail_Sa_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__1__6431__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__8224__RAIL__Rail_MTuWThF-XHol_20260823,Porirua Station
5,Rail SaSu + Hol_20260823,HVL__1__3853__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail Sa_20260823,KPL__0__6412__RAIL__Rail_Sa_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__0__6364__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__1__9345__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3859__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6320__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
6,Rail SaSu + Hol_20260823,JVL__0__9380__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__4626__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__1__9251__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail Sa-XSun_20260823,JVL__0__9396__RAIL__Rail_Sa-XSun_20260823,Johnsonville
5,Rail SaSu + Hol_20260823,HVL__1__3815__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
4,Rail MTuWThF-XHol_20260823,WRL__0__1606__RAIL__Rail_MTuWThF-XHol_20260823,Masterton
5,Rail MTuWThF-XHol_20260823,HVL__1__2609__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9233__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__0__5628__RAIL__Rail_MEL_WEST_20260823,Western Hutt
5,Rail MTuWThF-XHol_20260823,HVL__0__2632__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__1__9223__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6337__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__1__6213__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
2,Rail SaSu + Hol_20260823,KPL__1__6467__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__4616__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail MTuWThF-XHol_20260823,HVL__1__2631__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
4,Rail MTuWThF-XHol_20260823,WRL__0__1602__RAIL__Rail_MTuWThF-XHol_20260823,Masterton
6,Rail SaSu + Hol_20260823,JVL__0__9326__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail SaSu + Hol_20260823,KPL__0__6418__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__0__3664__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__1__9201__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9330__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__0__9270__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__1__4621__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9245__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__1__5611__RAIL__Rail_MEL_WEST_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9249__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9237__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6342__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
3,Rail MEL WEST_20260823,MEL__0__5632__RAIL__Rail_MEL_WEST_20260823,Western Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__6222__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail SaSu + Hol_20260823,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3603__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9350__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3614__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__1__9375__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9227__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6346__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__1__2627__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__1__9381__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6362__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail SaSu + Hol_20260823,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__1__9339__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
4,Rail SaSu + Hol (WRL)_20260823,WRL__1__1613__RAIL__Rail_SaSu_+_Hol_(WRL)_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9352__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail MTuWThF-XHol_20260823,KPL__0__6356__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__1__3625__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9236__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3610__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail MTuWThF-XHol_20260823,HVL__1__4613__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
5,Rail MTuWThF-XHol_20260823,HVL__0__2616__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__1__5621__RAIL__Rail_MEL_WEST_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9265__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__0__3858__RAIL__Rail_SaSu_+_Hol_20260823,Upper Hutt
5,Rail MTuWThF-XHol_20260823,HVL__1__2619__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail SaSu + Hol_20260823,HVL__1__3855__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__0__3630__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
5,Rail SaSu + Hol_20260823,HVL__1__3829__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9241__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9219__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9250__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail SaSu + Hol_20260823,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
6,Rail SaSu + Hol_20260823,JVL__0__9362__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
6,Rail MTuWThF-XHol_20260823,JVL__1__9285__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9243__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9244__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
2,Rail SaSu + Hol_20260823,KPL__0__6470__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
5,Rail Sa_20260823,HVL__1__3807__RAIL__Rail_Sa_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__0__6216__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
2,Rail MTuWThF-XHol_20260823,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260823,Waikanae
6,Rail SaSu + Hol_20260823,JVL__0__9348__RAIL__Rail_SaSu_+_Hol_20260823,Johnsonville
2,Rail MTuWThF-XHol_20260823,KPL__1__6327__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__8203__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6351__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__0__9266__RAIL__Rail_MTuWThF-XHol_20260823,Johnsonville
5,Rail MTuWThF-XHol_20260823,HVL__0__3642__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
2,Rail MTuWThF-XHol_20260823,KPL__0__8200__RAIL__Rail_MTuWThF-XHol_20260823,Porirua Station
5,Rail MTuWThF-XHol_20260823,HVL__0__3636__RAIL__Rail_MTuWThF-XHol_20260823,Upper Hutt
6,Rail MTuWThF-XHol_20260823,JVL__1__9289__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail MTuWThF-XHol_20260823,JVL__1__9221__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
6,Rail Sa-XSun_20260823,JVL__1__9397__RAIL__Rail_Sa-XSun_20260823,Wellington Station
2,Rail MTuWThF-XHol_20260823,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
3,Rail MEL WEST_20260823,MEL__0__5624__RAIL__Rail_MEL_WEST_20260823,Western Hutt
3,Rail MEL WEST_20260823,MEL__0__5626__RAIL__Rail_MEL_WEST_20260823,Western Hutt
2,Rail SaSu + Hol_20260823,KPL__1__6433__RAIL__Rail_SaSu_+_Hol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__3621__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
5,Rail MTuWThF-XHol_20260823,HVL__1__4607__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
2,Rail SaSu + Hol_20260823,KPL__0__6420__RAIL__Rail_SaSu_+_Hol_20260823,Waikanae
4,Rail MTuWThF-XHol_20260823,WRL__1__1605__RAIL__Rail_MTuWThF-XHol_20260823,Wellington Station
