route_id,service_id,trip_id,trip_headsign
L1-5029,GCLR 26_27-43820,38495312-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495314-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495315-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495317-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495318-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495320-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495321-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495323-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495324-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495326-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495327-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495329-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495330-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495332-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495333-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495335-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495336-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495338-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495339-GCLR 26_27-43820,Griffith University (Southport)
L1-5029,GCLR 26_27-43820,38495341-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495342-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495344-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495345-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495347-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495348-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495350-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495351-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495353-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495354-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495356-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495357-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495359-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495360-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495362-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495363-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495365-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495366-GCLR 26_27-43820,Burleigh Heads
